filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
cats/train/cats_00835.jpg,1.788956,-1.5000014,-1.7747899,1.2863922,1.7294071,1.3523439,2.0872407,-0.96713555,-0.005873561,1.1324104,1.2265404,1.1005198,-0.7465678,1.1018261,-2.591309,0.20585844,1.5024419,0.36647955,-1.9119232,0.072133034,-0.19595337,1.5842971,-1.5719548,1.0961448,0.36763203,-0.52614486,-0.3791096,-2.1856432,-3.252271,-0.15576917,0.27574867,1.7894095,0
cats/train/cats_00836.jpg,-0.3445422,-0.82489705,-0.8940514,-0.37027305,1.0647265,2.1010346,2.2724638,0.47404173,-1.0297728,0.23706882,-0.27715266,-2.6889434,-2.390236,0.5541445,-0.8882425,-2.1410365,2.9013603,0.7276722,-2.5837111,0.4225528,-0.37623015,1.1768149,-3.2680297,0.9447152,-0.572423,2.1263528,-0.42861423,-2.181607,-2.801251,0.96635413,0.6328768,0.6935779,0
cats/train/cats_00837.jpg,-0.24665038,-1.7850374,-0.3642183,1.2612404,2.0150566,1.0331805,0.1180065,1.3080828,-0.60596174,1.6574597,0.37395763,-1.1550441,0.14868182,0.90752834,-0.9925388,-0.24577232,0.60701686,0.22432636,-2.8023272,0.49697387,0.16875471,1.5218778,-1.1751566,0.9840345,-0.2804788,-0.842569,0.056269776,-1.0469077,-3.288968,1.8170913,2.0009398,2.553866,0
cats/train/cats_00838.jpg,1.1245182,-1.962647,-1.669487,1.3368886,2.542613,1.943856,2.5325832,-0.7093617,0.2597086,1.0447978,0.9411393,-0.86756366,-1.0372657,0.7307349,-2.5569203,-1.0752388,1.4749802,-0.46820307,-2.7040493,0.5406137,0.20355052,2.2071016,-0.9499403,1.2172693,0.21498924,-0.3429305,0.8557906,-1.9443178,-3.6774082,1.9750959,2.361352,2.71764,0
cats/train/cats_00839.jpg,-0.61965805,-0.043782286,-3.155806,1.2294209,-0.34972683,1.4584264,1.594165,1.3164591,-0.78758454,-0.15967321,-3.042879,-0.32375824,-0.5844348,0.045455925,0.813565,-1.193962,1.1891823,0.6800786,-1.3514985,1.5554261,1.7206279,0.10291592,-1.3056672,0.13040262,-0.36681044,-0.4639906,0.55798286,-2.5482218,0.7712169,1.512716,3.3811336,0.7864255,0
cats/train/cats_00840.jpg,3.540266,0.5009122,0.195284,2.3839874,-0.009606702,0.43782863,-0.5940256,-1.3878274,0.8641418,-0.5381371,-0.5017667,1.5376749,-0.38319495,-1.0540016,-1.6136935,1.0760204,0.88182044,0.03655317,-0.5061741,-1.2810521,2.7192724,-1.3497399,-0.44489557,3.140761,-0.90230906,-1.751155,1.0789568,-0.5437659,-3.6282227,3.0878904,1.5879488,1.4724048,0
cats/train/cats_00841.jpg,2.2200294,-1.8016341,-2.1641712,3.7211776,1.021617,0.57370394,-0.057135556,1.0005741,-0.8724403,1.7208629,0.3390028,3.4125278,-0.3387826,1.2820237,-1.8021768,0.96913487,0.46045673,2.64446,-0.61006814,-0.33934483,0.74081266,1.039692,-1.5068494,1.2119607,-0.8131076,-1.9288801,-1.0022111,-2.2983608,-3.0384452,-0.25712755,-0.5554414,2.8005247,0
cats/train/cats_00842.jpg,4.1977468,0.677132,-3.5645678,1.1392391,0.13562985,1.8104155,4.709574,0.5995913,-0.13464841,-2.4450047,-0.17142507,1.3300779,-4.821224,1.4234097,-4.3622117,0.26342708,3.353699,3.541271,3.319511,-2.1187577,3.3633518,-2.8290617,-5.534265,1.146225,-0.70436007,-1.8039684,-0.13585125,-3.2119782,-2.1285322,-2.0866718,-2.7450519,0.4584667,0
cats/train/cats_00843.jpg,-0.20807657,0.8869909,-0.73850924,0.035591647,2.753269,0.44746214,2.6878064,-0.013491418,-0.5107041,0.7064153,-0.47467735,-0.5868925,0.91616565,-0.961622,0.98242617,0.47262037,0.21664627,-1.2891902,-4.087207,3.341799,0.37768945,0.44860744,-1.1802485,-0.039250754,1.5153959,1.1497681,-1.0522296,-2.419364,-0.9769749,0.63910127,0.45597795,2.2479978,0
cats/train/cats_00844.jpg,2.1734786,-1.1868917,-1.041352,1.6290562,1.663501,1.1233748,1.459051,0.097576104,-0.35083607,0.03262555,0.8011417,0.932618,-1.000207,1.5712818,-2.1311607,0.24706927,1.0150372,1.4197098,-0.04598108,-0.7583171,3.028717,-0.49288374,-3.2908611,0.8856513,-0.998996,-2.633521,-0.48688856,-1.9668921,-2.8037975,0.55540335,-0.3365285,1.7291216,0
cats/train/cats_00845.jpg,1.7848942,0.8169719,-0.6055484,0.9790912,-0.15380436,-0.38054517,1.662535,2.205257,-0.30370733,-0.80072635,-0.5790021,-0.03218583,-2.252778,0.13513038,-2.27,1.1275277,2.1175647,3.1062531,1.8443133,-1.7130404,-0.05948858,-2.0470264,-2.5641794,1.5876011,0.51065385,0.47472486,-0.2863832,-1.5837578,-2.772129,-0.7949852,-2.65974,-0.26858363,0
cats/train/cats_00846.jpg,-0.027042251,-2.085731,-1.3888077,1.5819348,2.5653505,1.9811971,3.1354012,-0.45638755,-0.1477342,0.83600676,0.8262912,-0.14368546,-1.1105747,1.3847623,-1.7659191,-0.70150846,0.7790517,-0.79393435,-2.2778592,-0.012151226,-0.43609795,3.0883164,-1.7341201,0.034777403,1.3432473,0.06349436,-0.18764037,-2.3804157,-2.7356474,0.7754079,0.76200616,1.5788229,0
cats/train/cats_00847.jpg,3.2031364,-1.8856119,-3.0771465,3.2106361,2.471047,1.7114486,2.9678495,0.19678816,0.5918884,1.3509239,-0.27815458,3.1802926,-1.2796414,0.6514315,-2.8666656,1.0848781,0.8076054,4.1657147,1.0859058,-1.2499032,0.70268035,-0.31873557,-2.5811322,2.0582838,0.7255786,-1.9913076,-1.134832,-3.524912,-3.8412852,-0.12581462,-1.262419,0.60215074,0
cats/train/cats_00848.jpg,0.7540675,0.61318666,-1.8819923,1.4081354,2.2962391,-0.034800664,1.6983402,0.45788017,0.23401375,0.62763196,0.40689424,0.70393926,-0.3796677,-1.1281658,0.8011426,-0.5061632,-0.058671713,2.6371298,1.5951637,-0.57675886,-0.18940325,-0.6118141,-1.3117088,0.33312738,0.3758029,-0.92432576,-0.52102685,-0.016985115,-0.5713732,-1.3727324,-3.5561557,0.42683566,0
cats/train/cats_00849.jpg,0.8873631,0.72929215,-0.63232136,0.80596584,0.3041437,-0.17950416,2.0580535,1.0026503,0.0666443,-0.66208464,-0.81249017,-0.22950722,-1.6416794,-0.7391066,-0.93704426,0.3514303,1.1233633,1.6147767,0.40534532,-2.2489755,-1.9031475,-0.006188986,-3.1089852,1.7289134,1.6231492,1.1571811,-0.13897777,-0.76809305,-1.9023769,-2.0023255,-4.016529,-0.902078,0
cats/train/cats_00850.jpg,1.3847364,2.09321,-0.92145157,0.395207,-1.0357192,-0.9472621,1.8333465,1.5286292,-0.0064193606,-2.0716698,-1.061741,-0.8744964,-2.1971745,-0.3303391,-1.3317776,0.0804511,2.5558782,1.0323427,1.376625,-1.3665969,-0.20584768,-1.8548579,-1.5789614,1.122236,0.6448134,0.6405376,1.7784343,-0.56214154,-1.103809,-1.0792344,-1.8778467,-0.12457155,0
cats/train/cats_00851.jpg,4.716602,-0.76239234,-3.393482,2.4276001,0.20740159,0.86112803,2.0250874,-1.6069134,-0.8960326,0.019427896,1.1483873,4.1643305,-2.4841332,1.5584469,-3.345386,1.1532753,3.0864778,3.020025,0.35240412,-0.47205067,2.2837577,-0.7284705,-2.6888072,1.4132235,-1.480127,-1.3460915,-0.7362215,-3.7598033,-3.887424,-0.33979276,-1.3319819,1.3951601,0
cats/train/cats_00852.jpg,2.2012455,-1.5797958,-1.1373563,3.2221959,-0.6439137,0.94428444,-1.8347293,1.6028099,-0.8032704,0.939227,-1.4537657,1.8683159,-0.4705109,1.4770957,-1.4344686,-0.47623372,1.4439218,1.505838,-1.9793007,-0.29106954,1.8714256,0.3660874,-2.1591592,2.3459194,-2.254084,-2.251776,0.52901554,-1.8744743,-2.2905457,0.37553895,2.0834641,3.3078072,0
cats/train/cats_00853.jpg,0.4699282,0.4336274,-2.2356958,-0.73297036,1.4776673,2.3434057,5.818452,-0.88145155,-0.19267704,-1.3110269,1.029275,-1.3439705,-2.4160419,1.1657302,-1.7732162,-1.2290752,1.9465836,-0.9178846,1.0181019,0.28575426,1.0362827,-0.11890797,-2.7824445,-0.6620454,1.449154,0.46033427,-0.07954264,-1.9392805,-0.19193313,-2.295479,-0.5367468,0.5476836,0
cats/train/cats_00854.jpg,0.4726603,0.9968002,0.92419744,0.8081149,-0.18034744,-0.9837676,1.3209603,1.3964893,0.0069764555,-1.9670557,-0.5998014,-0.33628616,-1.6203026,0.871967,-0.8681254,0.9046903,1.2091082,-0.20433965,0.29237422,-1.9138098,0.095056124,-0.53911114,-2.899986,0.38128108,1.4396393,-0.30643472,0.6102021,-0.83903,-1.6460713,-0.4806407,-2.636407,-0.7493663,0
cats/train/cats_00855.jpg,1.7935697,-3.5287375,-1.1043513,1.5801883,2.7072399,3.5366352,3.2136755,-2.6726344,-1.3705461,1.545027,3.2529404,0.6146781,-1.7342569,2.8061273,-3.5099359,-0.53198546,1.8347766,-1.2439085,-3.4208825,0.18615389,2.0396898,2.6829097,-1.967689,1.1596367,-0.347213,-0.16434985,-0.706297,-3.6549456,-6.793512,2.89122,3.7194386,3.335919,0
cats/train/cats_00856.jpg,2.6329293,0.41245568,0.24184218,0.3289745,0.55516255,0.24066785,0.69633764,-2.4284732,-1.0782385,0.53543484,3.265501,0.8740605,0.8496348,1.4286618,-1.316531,0.6284585,2.8215234,-0.67009175,-1.7044673,1.0133425,1.1127106,-0.7063992,0.10939526,0.6957338,-1.1137265,0.8753127,-0.18274742,-1.4227754,-4.0633464,0.16047424,0.09452021,1.8701625,0
cats/train/cats_00857.jpg,0.90955794,-0.7599738,-2.8785763,1.3157265,1.4446265,-0.41344783,2.1990564,1.1565076,0.7279384,-0.34285682,-1.7632686,1.0487382,-2.9027703,0.36186016,-0.74166554,-1.3331875,1.8191389,3.402655,0.69741905,-1.5239401,-1.9165198,1.2225187,-2.8107204,1.3759938,1.0860937,-0.8395635,1.1350447,-1.3856785,-1.1140013,-1.8930898,-3.3385663,-0.74121976,0
cats/train/cats_00858.jpg,0.35154852,-0.47818673,-1.3849584,0.5046116,1.0538135,0.49570382,1.4415042,0.66175497,-0.11477639,0.11141562,0.14951272,-0.21289088,-0.3021215,1.7294619,-0.94386697,-1.2530243,1.9557699,0.14413545,-1.3758891,0.68601406,-0.5116927,0.8798882,-1.0827335,0.2057076,0.20010236,-0.19745184,0.79987514,-1.3238901,-1.0330032,-1.6799008,-0.13816467,1.7792819,0
cats/train/cats_00859.jpg,-0.69216335,-2.2925684,-0.40030366,1.5826555,1.7167084,0.7397548,0.81645143,0.19375542,-1.1685803,0.94670916,0.61285007,-0.25724182,-0.88067824,1.928677,-0.51179826,-1.0669606,1.2422181,-0.75894773,-3.7571647,0.39258316,-1.2742392,3.923235,-1.2436206,0.14072978,0.31024715,1.0597433,0.27683783,-1.9541326,-3.347876,1.1712825,0.56978494,1.9444697,0
cats/train/cats_00860.jpg,-0.17774925,-1.8158352,-1.189855,0.23899129,2.5077448,1.7336094,2.0728354,0.73834324,-0.8551977,1.2701389,0.5408132,-1.4571068,-0.9172183,0.9566325,-1.2951405,-0.63486654,0.564664,0.48312092,-2.0259273,1.2863972,1.805466,0.64156556,-1.8884128,0.6567893,-0.15151604,-1.1445459,-0.4064697,-1.852645,-2.9721236,2.0562644,2.8335407,2.5570016,0
cats/train/cats_00861.jpg,2.2037144,-0.9981172,-3.0062869,2.342509,1.1316509,0.63290507,3.2287433,1.0803373,-0.08337448,-0.68278307,-0.30775398,2.0600336,-3.390697,1.409026,-3.1792805,0.4891934,1.8413116,2.5556242,0.96666867,-1.479095,0.7496957,0.40427458,-3.944788,0.45554626,0.45184588,-1.8349961,-0.3026369,-3.0579317,-2.397098,-1.0779504,-2.5499842,0.9505399,0
cats/train/cats_00862.jpg,1.2369504,0.70424104,-0.642917,0.5363364,-0.7139897,0.21365547,1.86948,1.0640054,-0.41360816,-1.6111643,-1.0686833,0.018319763,-2.3309875,0.5061569,-1.5066534,0.38108015,1.3684517,0.5338121,0.72955066,-0.67408913,1.6921525,-1.2988293,-2.5975196,0.7752769,0.35897243,-0.44222665,0.3739776,-1.6669736,-0.76720726,-0.20737523,-0.2024464,0.27199018,0
cats/train/cats_00863.jpg,3.4715211,0.6611799,-0.2138176,2.0270116,4.1626277,-0.7221748,3.6926908,-0.038862698,1.1849946,-2.2231395,-0.35443124,0.8359211,-1.1344517,-0.12396575,-1.3633021,1.3032298,-0.045897864,1.2646166,0.1414372,-0.43247533,5.213373,-2.1158242,-4.516198,0.59385896,0.37854666,-3.8028984,0.39985117,-2.604008,-2.756241,2.6851864,-3.12727,1.2910986,0
cats/train/cats_00864.jpg,-0.49435553,-0.6226105,-1.3364954,0.5595376,2.8025634,1.6474319,3.2267704,-0.4144109,-0.7541471,0.37839407,2.030579,-1.2757678,0.2458801,1.3757362,-0.76929283,-1.0115222,0.57984585,-1.4422367,-0.8744925,-0.07746598,1.1654121,1.7709717,-2.2120435,-0.94333434,0.54709566,-1.2598484,-0.28172767,-0.41033158,-1.0072366,-1.3137245,-0.6607673,2.326447,0
cats/train/cats_00865.jpg,0.18233119,-1.3420938,-0.6482682,0.99840385,1.3328154,1.8974385,2.729206,0.11261276,0.017012384,-0.8434125,0.041172616,-1.4283758,-1.7972611,2.1224954,-1.6528552,-1.9517055,1.9758859,-1.5181174,-1.9260514,0.7349039,1.2703283,1.3408641,-1.5055702,-0.05513466,0.2814852,-0.009112649,1.3736928,-2.459871,-2.122975,1.5507118,2.3838413,2.0510411,0
cats/train/cats_00866.jpg,1.8383888,-0.5190907,-0.7501649,1.718408,1.1316442,0.031928785,1.2933255,1.3655457,0.8516853,-0.03258256,-1.355824,1.7050216,-1.023351,0.5289629,-1.6700284,1.3501132,0.6751445,2.88541,0.94822425,-1.5095171,-0.025540128,-1.1047088,-1.9960183,1.7969381,1.2398204,-1.3656965,-0.124681376,-2.0137522,-2.6559012,-0.12293674,-1.4326887,-0.6263921,0
cats/train/cats_00867.jpg,2.1838408,-1.8088902,-1.2179248,2.744568,1.0432315,0.83889776,0.32469133,0.053625412,-0.7075295,0.96023554,0.95663905,2.543022,-0.41912606,2.0169978,-1.5920151,0.43177655,0.75273454,1.5700693,-0.16200218,-0.7623124,1.9634981,0.06694342,-2.3808298,0.96632767,-0.86484027,-2.6143334,-0.58552355,-2.0468442,-2.9261148,-0.15601154,-0.3818827,1.8828347,0
cats/train/cats_00868.jpg,3.9200025,-1.3445919,-2.335458,3.6743479,2.3425095,0.47434834,0.7833618,-1.3679591,0.6582133,1.5113605,-0.09870099,4.9214745,0.35748005,0.08971899,-1.7597259,1.7908237,0.17088279,2.200205,-1.6758747,-0.5370045,0.7489785,1.0522883,-2.0277324,2.078601,0.20029597,-2.7082458,-1.0111957,-2.7508144,-3.1908245,-0.059914343,-1.8261065,1.5677449,0
cats/train/cats_00869.jpg,2.024453,-0.75931126,-0.77936596,2.2387786,1.5316736,0.27527,1.4090545,0.16308473,0.33097473,-0.05614356,-0.49567938,1.0794059,-1.0959487,0.10322431,-2.2832508,1.1914661,0.46366668,0.15352988,-1.7115291,0.22814453,2.2235537,0.4286323,-1.5855713,1.3931756,0.39358926,-1.9211845,0.25821754,-2.2931826,-3.0836678,2.9073782,1.3979481,2.1789656,0
cats/train/cats_00870.jpg,3.3973393,0.078604706,-1.3900766,1.3508719,0.5579329,0.91868484,1.4493874,-1.5241761,-0.6877612,0.026719235,2.5800507,1.5296574,-0.23205963,1.3502711,-2.4533637,0.85188705,2.047663,0.6576259,0.5242834,-0.2982621,2.8390608,-1.5150824,-1.3695403,0.74677265,-1.5705907,-1.5571638,-0.11970501,-1.4542214,-3.3198152,-0.20800747,-0.1773746,2.1877708,0
cats/train/cats_00871.jpg,2.7811644,-1.080854,-2.2279646,3.5020156,2.2987456,0.28097573,0.44582593,-1.922817,0.48109698,2.2936008,1.0255408,3.8016646,0.9702021,-0.4063207,-0.79619884,1.0401242,0.32123467,1.1006894,-1.54109,-0.13076979,-0.26764414,1.489563,0.22908863,1.6420987,0.25197175,-2.0141523,-0.2187117,-1.3039869,-3.4696593,0.5413339,-0.5440995,1.9692861,0
cats/train/cats_00872.jpg,0.7695416,-1.3718058,-1.1664985,1.533668,1.8190632,1.0769968,0.8179431,1.5455043,-0.54928756,1.1184556,0.036301695,-0.21619815,-0.13478352,0.997203,-1.7393467,0.38181183,0.5385728,0.7248411,-1.7553451,0.8989796,1.5659046,0.27326563,-1.70484,0.8150108,-0.4797284,-1.7676035,-0.16955,-1.7794932,-2.3662348,1.0506984,1.7315245,3.0070267,0
cats/train/cats_00873.jpg,3.629195,-2.0998647,-1.6360492,1.800549,1.5024477,1.9683348,0.9613304,-2.4172382,-0.7631379,1.6341767,3.0276382,2.2201211,0.12972628,2.411115,-3.27059,0.41107982,2.7129345,1.3678676,-1.2848101,-0.24882011,1.7149596,0.39564314,-0.024212778,2.244451,-1.7275429,-0.938205,0.06469888,-2.454964,-6.3647833,1.4650415,2.5200965,2.6203804,0
cats/train/cats_00874.jpg,2.928618,-2.435358,-1.2966734,1.6161429,2.4663944,2.6590018,2.324709,-2.506666,-0.012192175,1.5440677,1.7897466,0.9545764,-0.548869,1.70172,-2.9091594,-0.14081505,2.3019402,-0.4524453,-3.453919,1.5649501,1.6978546,0.9438141,-0.8563331,1.8619213,-0.56586266,-0.53187156,0.09194069,-3.5967588,-5.760458,2.968668,3.7624454,2.8370683,0
cats/train/cats_00875.jpg,2.882421,-1.5526823,-1.6438442,4.0673203,3.5520456,-0.3472635,-0.10946694,0.94262606,1.4164658,1.6832185,-0.60340804,2.2031615,1.5824391,0.39422432,-1.4220225,0.7362211,0.6123491,2.94484,-1.7812171,0.06690624,0.75613785,0.53356576,-0.68176067,2.19274,-0.20409462,-3.309701,0.81504756,-2.0031786,-3.9938138,2.166125,-0.55205506,2.4278731,0
cats/train/cats_00876.jpg,0.539578,-0.36944366,-1.9493439,0.40573186,1.2849871,2.327246,3.475117,-2.1593144,-0.11094162,0.48584878,0.88384426,-0.3790757,-0.86895293,-0.34269875,-1.0799699,-1.0601237,1.0121015,-1.4967248,-1.4104775,0.54854876,-0.08415699,1.6340315,-0.9015979,0.5236783,1.1471219,1.0325274,-0.31925973,-1.375947,-1.148001,-0.23420133,0.93909127,1.1218026,0
cats/train/cats_00877.jpg,-0.17254032,-1.6922916,0.11592286,0.9445401,1.9446685,1.2699654,1.2800045,0.5553168,-0.08243655,1.036676,0.27002615,-1.1752656,-0.15032879,1.1390498,-1.1968521,-0.822717,0.87969124,-0.30155838,-2.509664,0.36961055,-0.26698348,1.6858723,-1.4471498,1.0832211,0.65879345,0.08911371,-0.10553165,-1.516968,-3.062454,1.1146919,1.233695,1.7335347,0
cats/train/cats_00878.jpg,1.6134613,0.22023529,0.15201157,2.1049411,1.5038036,-0.23122892,1.8076164,0.47318026,1.8118403,-0.41949037,-0.96466273,0.032700423,-0.07708377,-0.38768762,-1.5107349,0.14512557,1.3578387,1.7983156,0.8984479,-2.8265572,-0.9651021,-0.10108334,-1.675445,2.1528845,1.7985276,-0.5070473,0.6228166,-0.8103325,-3.023119,0.3770134,-2.8109179,-1.2785809,0
cats/train/cats_00879.jpg,-0.18216127,-1.693302,-0.91093117,0.9956249,1.7306554,2.0568664,2.6653063,-1.5789709,-0.7322462,0.68931067,1.0690504,-0.7430118,-1.3116133,0.27297407,-1.52187,-0.76718044,0.63599664,-2.150854,-3.2365766,-0.088816665,-0.30438477,3.432906,-1.59538,0.7248471,1.0819049,1.018555,-0.2745747,-1.6600401,-3.1252565,1.5819641,1.4707291,1.9112887,0
cats/train/cats_00880.jpg,0.05217229,-1.7787555,-0.1993162,2.576099,2.811194,-0.9480504,0.85769063,-0.22323832,1.9622566,0.23886621,-2.2613604,2.102331,-0.44838488,1.00893,0.75110906,-0.5514185,0.39137474,0.14719866,-2.526026,-1.0542691,-2.479284,3.179655,-0.9844629,0.9612835,2.78126,-1.4733943,1.8578753,-1.8002356,-2.175083,1.0350333,-1.1650466,-1.2416801,0
cats/train/cats_00881.jpg,2.5420654,-0.75610507,-3.7199974,1.0265098,0.81884027,1.8624467,2.5740306,1.4176837,-0.62316954,-0.5309133,-0.5384016,0.9324211,-3.4444935,1.3913448,-2.5130978,-1.140108,2.3650365,4.093705,1.9852164,-1.3307155,2.3973675,-1.5889996,-5.110547,1.2665395,-1.6732155,-2.494335,-0.37853396,-2.2520201,-1.234453,-2.568053,-1.9290384,1.3571578,0
cats/train/cats_00882.jpg,3.4380245,-0.88932276,-1.5996988,2.3108256,1.9882584,0.7023405,1.6672235,-0.54742014,-0.5188618,0.42726076,2.1130946,2.1628377,-0.27414593,1.775828,-3.2051883,1.616119,1.6203847,1.7588223,-0.21241102,-0.2729828,2.8716507,-0.52718794,-1.2068101,1.0786763,-0.9590714,-2.0441906,-0.1624414,-2.559014,-4.6648374,1.4037309,0.36020193,2.6527512,0
cats/train/cats_00883.jpg,4.4852557,-0.11294395,-1.4598997,2.3269966,1.4640955,0.90530825,1.2185501,-3.5686734,0.25344062,0.23341559,2.4979448,2.7820065,0.10181843,0.32934728,-1.9337302,0.42802933,1.8048443,0.6803275,0.10216798,-0.70196474,3.23001,-0.7274761,-0.879991,1.7109172,-1.6571255,-2.145297,0.087735265,-1.2688491,-3.9903736,1.3074504,-0.5028087,1.8192941,0
cats/train/cats_00884.jpg,2.1062858,0.10326797,-0.9915815,2.1296837,2.3964007,-1.0995122,0.7603643,0.32559407,0.8144753,0.1703602,-1.7215803,3.4976537,-0.35510105,-1.0970744,0.11652477,2.3812547,-1.2268353,2.0810351,-0.48787963,0.046874747,0.9973841,-0.44842717,-1.0645586,1.2874442,1.3900595,-2.3324387,-0.32640833,-1.8369864,-1.4771072,1.1856464,-1.4059396,0.32164282,0
cats/train/cats_00885.jpg,0.41931802,-0.35798427,-1.6370773,0.26336846,2.1211958,1.843628,2.0904737,-1.7773045,-1.0922309,1.6281399,2.6072528,-0.32540315,0.7469264,0.18296978,-0.3916451,-0.6627535,0.8044198,-0.8110833,-1.3958006,0.5208166,0.41964236,1.3339891,-1.4080343,-0.045161255,-0.27199602,-0.12953319,-1.2722808,-0.21431881,-1.4002212,-1.6228459,-0.6704264,2.1919293,0
cats/train/cats_00886.jpg,1.6903911,-1.3819927,-1.9996778,2.9000247,3.9512105,0.31568447,1.2958862,-0.51492804,0.7711214,1.7817323,0.302227,0.95868695,1.0162222,-0.50927275,-1.2907746,0.37224036,-0.15528864,-0.021454215,-3.3757408,1.2420969,1.6993138,1.9270746,-1.3026154,1.3339789,0.26752764,-3.4321342,0.27366382,-1.4083108,-2.883732,2.5909173,0.9004091,3.684167,0
cats/train/cats_00887.jpg,2.9399781,-1.6263952,-0.35145378,1.3535689,1.4433358,0.7986722,1.3209475,-2.1770918,-0.65213025,0.5849616,2.9120874,2.4656515,-0.39696312,3.0473404,-2.4737003,0.8444911,2.4709966,0.5574724,-1.3804733,-0.13838266,1.3242311,0.38947123,-1.1976106,0.6907255,-0.62611604,-0.5572954,-0.4589474,-2.9711554,-5.2703624,0.742903,0.029986843,1.1689241,0
cats/train/cats_00888.jpg,1.868538,0.43288162,-1.7844803,1.9853328,-1.5044247,0.7765579,1.7483068,0.58934534,-0.049110018,-1.6716824,-2.5581625,1.1359963,-2.6694987,0.18219352,-1.566958,-0.17242624,1.7943774,0.112017624,-0.21205562,-0.4517547,1.998025,-0.3907224,-3.1039073,0.95090073,-0.021680102,-0.93110675,0.6005867,-2.592158,0.046646327,0.13273057,0.4107692,0.59852785,0
cats/train/cats_00889.jpg,1.0284051,-2.3034046,-2.4404778,2.0485833,1.5993277,2.286158,1.8780429,0.42156318,0.107792705,1.1602755,-0.8005803,-0.2632937,-1.1944709,0.76559466,-2.824246,-1.0272166,1.3646303,0.56969774,-2.465228,0.10783935,0.7767023,2.2181716,-1.5779476,2.0677192,-0.08652925,-1.2282104,0.7087886,-2.3654363,-3.097186,1.9654657,3.5520794,2.7872999,0
cats/train/cats_00890.jpg,0.3635555,-1.1825215,-3.0652966,1.3764296,0.05884962,1.6899937,2.9943047,1.5548252,-0.43463635,-0.3717761,-2.6690154,1.0101695,-3.0068085,0.7193871,-1.4843777,-0.95502114,0.7749784,1.5356165,-0.5434116,-0.2512496,0.59980977,1.1985464,-3.9099267,0.868068,0.83656204,-0.8089885,-0.4573225,-3.0946307,0.088953,-1.2796923,0.43391466,0.8682468,0
cats/train/cats_00891.jpg,1.6205171,-2.1054945,-0.69202375,1.5387175,2.6176643,1.8629401,0.36036646,-1.777793,-1.502732,3.1580582,3.0746744,1.2625455,1.6347437,1.4300742,-1.4339556,0.52109176,1.0121359,-0.008559369,-3.7560642,0.7864377,0.9839074,1.8192605,-1.1494424,1.6671934,-0.9361405,-0.9135313,-1.6553644,-1.5780665,-5.378973,0.76335937,1.6534153,3.5788195,0
cats/train/cats_00892.jpg,0.59342325,-2.434153,-1.6404868,2.0837142,3.7523642,1.7759162,2.406995,0.32948247,-0.00578684,2.017437,1.7697364,-0.0118539035,-0.10078683,1.9428636,-2.4106236,-0.568726,1.642021,0.9405802,-2.743324,0.39239854,-0.8905779,2.9183147,-1.3089334,0.43003115,0.5047269,-0.42971098,-0.48914668,-2.4946127,-4.6068482,0.78945297,0.23487714,2.7702508,0
cats/train/cats_00893.jpg,0.16025287,-1.5187503,-0.7636637,1.771296,0.826252,0.85860825,-0.01873592,2.7264733,-0.44793805,0.8377719,-0.9656902,-0.48879403,-0.6369868,1.4434193,-1.621902,-0.4325234,1.1273146,1.6248024,-1.4011605,-0.67219985,-0.16350555,0.9988068,-2.2694776,1.3009796,-0.3761232,-0.962572,0.17375077,-1.4148206,-2.2544777,-0.086062215,0.6192001,1.9775352,0
cats/train/cats_00894.jpg,1.5748534,-1.0557123,-0.7329278,1.4072798,2.6128492,1.0344931,1.1363025,-0.7191641,-0.667939,1.5309212,2.7504382,0.24043149,1.106287,1.1624831,-1.6049011,0.3786909,0.7969073,0.82013506,-1.0232723,0.09286588,2.0269034,0.31052396,-1.1661668,0.656202,-0.87327373,-1.6355753,-0.8253515,-0.9390287,-3.7903852,1.0647527,0.13468835,2.5421185,0
cats/train/cats_00895.jpg,1.8948985,0.083618425,-0.41046914,1.3282335,0.49173415,0.8483865,1.3106828,-0.62103724,-0.52746874,0.5633455,1.71279,0.040136456,-0.012723461,-0.09765604,-2.3720527,0.9663441,1.0065958,0.44705936,0.17124052,-1.6204169,1.4900789,-0.4840393,-1.6203119,1.867116,-0.055199962,-0.8058939,-0.61526346,-0.41741824,-3.6061397,0.49587405,-0.10921362,1.4825141,0
cats/train/cats_00896.jpg,1.8156947,0.4808924,-1.2859592,-0.8700943,-0.14807194,1.364502,4.3723736,0.046679698,0.09038113,-2.087281,-0.18844771,-1.6000305,-4.816731,1.1395392,-2.8315096,-2.004261,4.455496,2.4207191,1.0830388,-2.555058,-1.3802555,-0.38285083,-4.658661,1.714662,0.60346943,2.5541677,0.60512084,-2.1168003,-2.8921027,-2.3655066,-3.4662137,-1.8533593,0
